Region,Latitude,Longitude,Date,Year,Month,Month_Name,Season,Temperature,Precipitation
Amoron'i Mania,-20.2833,47.2833,2008-07-01,2008,7,July,Dry,13.02,1.84
Amoron'i Mania,-20.2833,47.2833,2008-08-01,2008,8,August,Dry,14.32,0.3
Amoron'i Mania,-20.2833,47.2833,2008-09-01,2008,9,September,Dry,16.61,1.1
Amoron'i Mania,-20.2833,47.2833,2008-10-01,2008,10,October,Dry,18.12,6.83
Amoron'i Mania,-20.2833,47.2833,2008-11-01,2008,11,November,Rainy,19.54,9.04
Amoron'i Mania,-20.2833,47.2833,2008-12-01,2008,12,December,Rainy,20.36,6.25
Amoron'i Mania,-20.2833,47.2833,2009-01-01,2009,1,January,Rainy,21.1,17.43
Amoron'i Mania,-20.2833,47.2833,2009-02-01,2009,2,February,Rainy,19.77,11.44
Amoron'i Mania,-20.2833,47.2833,2009-03-01,2009,3,March,Rainy,20.05,9.82
Amoron'i Mania,-20.2833,47.2833,2009-04-01,2009,4,April,Rainy,17.56,4.87
Amoron'i Mania,-20.2833,47.2833,2009-05-01,2009,5,May,Dry,16.39,0.46
Amoron'i Mania,-20.2833,47.2833,2009-06-01,2009,6,June,Dry,14.91,0.42
Amoron'i Mania,-20.2833,47.2833,2009-07-01,2009,7,July,Dry,13.08,3.82
Amoron'i Mania,-20.2833,47.2833,2009-08-01,2009,8,August,Dry,14.28,1.39
Amoron'i Mania,-20.2833,47.2833,2009-09-01,2009,9,September,Dry,16.04,0.63
Amoron'i Mania,-20.2833,47.2833,2009-10-01,2009,10,October,Dry,17.96,4.89
Amoron'i Mania,-20.2833,47.2833,2009-11-01,2009,11,November,Rainy,18.73,5.56
Amoron'i Mania,-20.2833,47.2833,2009-12-01,2009,12,December,Rainy,20.14,12.18
Amoron'i Mania,-20.2833,47.2833,2010-01-01,2010,1,January,Rainy,20.17,12.19
Amoron'i Mania,-20.2833,47.2833,2010-02-01,2010,2,February,Rainy,19.94,6.11
Amoron'i Mania,-20.2833,47.2833,2010-03-01,2010,3,March,Rainy,20.29,13.8
Amoron'i Mania,-20.2833,47.2833,2010-04-01,2010,4,April,Rainy,18.59,1.87
Amoron'i Mania,-20.2833,47.2833,2010-05-01,2010,5,May,Dry,17.45,2.99
Amoron'i Mania,-20.2833,47.2833,2010-06-01,2010,6,June,Dry,14.94,1.81
Amoron'i Mania,-20.2833,47.2833,2010-07-01,2010,7,July,Dry,13.09,3.1
Amoron'i Mania,-20.2833,47.2833,2010-08-01,2010,8,August,Dry,13.39,1.5
Amoron'i Mania,-20.2833,47.2833,2010-09-01,2010,9,September,Dry,15.36,0.32
Amoron'i Mania,-20.2833,47.2833,2010-10-01,2010,10,October,Dry,18.22,1.64
Amoron'i Mania,-20.2833,47.2833,2010-11-01,2010,11,November,Rainy,19.07,3.64
Amoron'i Mania,-20.2833,47.2833,2010-12-01,2010,12,December,Rainy,20.35,7.84
Amoron'i Mania,-20.2833,47.2833,2011-01-01,2011,1,January,Rainy,20.14,12.24
Amoron'i Mania,-20.2833,47.2833,2011-02-01,2011,2,February,Rainy,20.21,9.95
Amoron'i Mania,-20.2833,47.2833,2011-03-01,2011,3,March,Rainy,19.3,11.03
Amoron'i Mania,-20.2833,47.2833,2011-04-01,2011,4,April,Rainy,19.51,3.44
Amoron'i Mania,-20.2833,47.2833,2011-05-01,2011,5,May,Dry,17.11,0.88
Amoron'i Mania,-20.2833,47.2833,2011-06-01,2011,6,June,Dry,15.38,0.15
Amoron'i Mania,-20.2833,47.2833,2011-07-01,2011,7,July,Dry,13.88,0.17
Amoron'i Mania,-20.2833,47.2833,2011-08-01,2011,8,August,Dry,14.92,1.27
Amoron'i Mania,-20.2833,47.2833,2011-09-01,2011,9,September,Dry,16.07,0.29
Amoron'i Mania,-20.2833,47.2833,2011-10-01,2011,10,October,Dry,18.6,3.88
Amoron'i Mania,-20.2833,47.2833,2011-11-01,2011,11,November,Rainy,19.97,6.09
Amoron'i Mania,-20.2833,47.2833,2011-12-01,2011,12,December,Rainy,20.66,7.91
Amoron'i Mania,-20.2833,47.2833,2012-01-01,2012,1,January,Rainy,19.79,13.32
Amoron'i Mania,-20.2833,47.2833,2012-02-01,2012,2,February,Rainy,20.4,18.23
Amoron'i Mania,-20.2833,47.2833,2012-03-01,2012,3,March,Rainy,18.94,11.87
Amoron'i Mania,-20.2833,47.2833,2012-04-01,2012,4,April,Rainy,18.25,6.93
Amoron'i Mania,-20.2833,47.2833,2012-05-01,2012,5,May,Dry,16.23,5.7
Amoron'i Mania,-20.2833,47.2833,2012-06-01,2012,6,June,Dry,14.52,4.18
Amoron'i Mania,-20.2833,47.2833,2012-07-01,2012,7,July,Dry,13.59,2.22
Amoron'i Mania,-20.2833,47.2833,2012-08-01,2012,8,August,Dry,14.48,1.36
Amoron'i Mania,-20.2833,47.2833,2012-09-01,2012,9,September,Dry,15.59,2.48
Amoron'i Mania,-20.2833,47.2833,2012-10-01,2012,10,October,Dry,18.16,4.07
Amoron'i Mania,-20.2833,47.2833,2012-11-01,2012,11,November,Rainy,19.01,9.19
Amoron'i Mania,-20.2833,47.2833,2012-12-01,2012,12,December,Rainy,19.36,10.38
Amoron'i Mania,-20.2833,47.2833,2013-01-01,2013,1,January,Rainy,20.27,14.04
Amoron'i Mania,-20.2833,47.2833,2013-02-01,2013,2,February,Rainy,19.97,25.19
Amoron'i Mania,-20.2833,47.2833,2013-03-01,2013,3,March,Rainy,19.01,10.58
Amoron'i Mania,-20.2833,47.2833,2013-04-01,2013,4,April,Rainy,17.55,6.49
Amoron'i Mania,-20.2833,47.2833,2013-05-01,2013,5,May,Dry,16.04,2.15
Amoron'i Mania,-20.2833,47.2833,2013-06-01,2013,6,June,Dry,13.04,4.17
Amoron'i Mania,-20.2833,47.2833,2013-07-01,2013,7,July,Dry,12.81,3.11
Amoron'i Mania,-20.2833,47.2833,2013-08-01,2013,8,August,Dry,13.36,5.6
Amoron'i Mania,-20.2833,47.2833,2013-09-01,2013,9,September,Dry,15.78,3.92
Amoron'i Mania,-20.2833,47.2833,2013-10-01,2013,10,October,Dry,17.64,7.89
Amoron'i Mania,-20.2833,47.2833,2013-11-01,2013,11,November,Rainy,20.3,11.17
Amoron'i Mania,-20.2833,47.2833,2013-12-01,2013,12,December,Rainy,19.9,17.4
Amoron'i Mania,-20.2833,47.2833,2014-01-01,2014,1,January,Rainy,20.35,23.38
Amoron'i Mania,-20.2833,47.2833,2014-02-01,2014,2,February,Rainy,19.64,11.25
Amoron'i Mania,-20.2833,47.2833,2014-03-01,2014,3,March,Rainy,19.25,10.4
Amoron'i Mania,-20.2833,47.2833,2014-04-01,2014,4,April,Rainy,17.46,4.18
Amoron'i Mania,-20.2833,47.2833,2014-05-01,2014,5,May,Dry,15.34,4.28
Amoron'i Mania,-20.2833,47.2833,2014-06-01,2014,6,June,Dry,14.05,3.71
Amoron'i Mania,-20.2833,47.2833,2014-07-01,2014,7,July,Dry,13.45,8.53
Amoron'i Mania,-20.2833,47.2833,2014-08-01,2014,8,August,Dry,14.36,3.46
Amoron'i Mania,-20.2833,47.2833,2014-09-01,2014,9,September,Dry,15.28,2.64
Amoron'i Mania,-20.2833,47.2833,2014-10-01,2014,10,October,Dry,18.66,4.2
Amoron'i Mania,-20.2833,47.2833,2014-11-01,2014,11,November,Rainy,19.82,10.56
Amoron'i Mania,-20.2833,47.2833,2014-12-01,2014,12,December,Rainy,20.86,11.38
Amoron'i Mania,-20.2833,47.2833,2015-01-01,2015,1,January,Rainy,20.09,23.27
Amoron'i Mania,-20.2833,47.2833,2015-02-01,2015,2,February,Rainy,19.59,41.3
Amoron'i Mania,-20.2833,47.2833,2015-03-01,2015,3,March,Rainy,19.03,28.12
Amoron'i Mania,-20.2833,47.2833,2015-04-01,2015,4,April,Rainy,18.69,1.23
Amoron'i Mania,-20.2833,47.2833,2015-05-01,2015,5,May,Dry,16.83,2.23
Amoron'i Mania,-20.2833,47.2833,2015-06-01,2015,6,June,Dry,14.56,2.05
Amoron'i Mania,-20.2833,47.2833,2015-07-01,2015,7,July,Dry,13.72,1.59
Amoron'i Mania,-20.2833,47.2833,2015-08-01,2015,8,August,Dry,14.1,1.33
Amoron'i Mania,-20.2833,47.2833,2015-09-01,2015,9,September,Dry,15.34,1.82
Amoron'i Mania,-20.2833,47.2833,2015-10-01,2015,10,October,Dry,17.98,5.49
Amoron'i Mania,-20.2833,47.2833,2015-11-01,2015,11,November,Rainy,19.26,8.79
Amoron'i Mania,-20.2833,47.2833,2015-12-01,2015,12,December,Rainy,20.77,20.87
Amoron'i Mania,-20.2833,47.2833,2016-01-01,2016,1,January,Rainy,19.86,13.75
Amoron'i Mania,-20.2833,47.2833,2016-02-01,2016,2,February,Rainy,20.3,9.1
Amoron'i Mania,-20.2833,47.2833,2016-03-01,2016,3,March,Rainy,20.2,15.12
Amoron'i Mania,-20.2833,47.2833,2016-04-01,2016,4,April,Rainy,18.53,1.37
Amoron'i Mania,-20.2833,47.2833,2016-05-01,2016,5,May,Dry,14.89,3.95
Amoron'i Mania,-20.2833,47.2833,2016-06-01,2016,6,June,Dry,13.55,4.03
Amoron'i Mania,-20.2833,47.2833,2016-07-01,2016,7,July,Dry,13.01,1.7
Amoron'i Mania,-20.2833,47.2833,2016-08-01,2016,8,August,Dry,14.37,0.58
Amoron'i Mania,-20.2833,47.2833,2016-09-01,2016,9,September,Dry,14.9,0.91
Amoron'i Mania,-20.2833,47.2833,2016-10-01,2016,10,October,Dry,18.28,3.28
Amoron'i Mania,-20.2833,47.2833,2016-11-01,2016,11,November,Rainy,19.57,7.69
Amoron'i Mania,-20.2833,47.2833,2016-12-01,2016,12,December,Rainy,20.34,3.15
Amoron'i Mania,-20.2833,47.2833,2017-01-01,2017,1,January,Rainy,20.24,9.96
Amoron'i Mania,-20.2833,47.2833,2017-02-01,2017,2,February,Rainy,20.52,16.21
Amoron'i Mania,-20.2833,47.2833,2017-03-01,2017,3,March,Rainy,19.94,15.27
Amoron'i Mania,-20.2833,47.2833,2017-04-01,2017,4,April,Rainy,18.33,4.29
Amoron'i Mania,-20.2833,47.2833,2017-05-01,2017,5,May,Dry,16.41,1.75
Amoron'i Mania,-20.2833,47.2833,2017-06-01,2017,6,June,Dry,15.04,3.35
Amoron'i Mania,-20.2833,47.2833,2017-07-01,2017,7,July,Dry,13.81,1.74
Amoron'i Mania,-20.2833,47.2833,2017-08-01,2017,8,August,Dry,14.49,3.02
Amoron'i Mania,-20.2833,47.2833,2017-09-01,2017,9,September,Dry,16.16,1.03
Amoron'i Mania,-20.2833,47.2833,2017-10-01,2017,10,October,Dry,18.49,2.09
Amoron'i Mania,-20.2833,47.2833,2017-11-01,2017,11,November,Rainy,19.2,16.63
Amoron'i Mania,-20.2833,47.2833,2017-12-01,2017,12,December,Rainy,20.28,20.65
Amoron'i Mania,-20.2833,47.2833,2018-01-01,2018,1,January,Rainy,19.88,18.69
Amoron'i Mania,-20.2833,47.2833,2018-02-01,2018,2,February,Rainy,20.38,11.55
Amoron'i Mania,-20.2833,47.2833,2018-03-01,2018,3,March,Rainy,19.5,8.06
Amoron'i Mania,-20.2833,47.2833,2018-04-01,2018,4,April,Rainy,17.81,13.89
Amoron'i Mania,-20.2833,47.2833,2018-05-01,2018,5,May,Dry,16.84,2.81
Amoron'i Mania,-20.2833,47.2833,2018-06-01,2018,6,June,Dry,14.47,1.17
Amoron'i Mania,-20.2833,47.2833,2018-07-01,2018,7,July,Dry,13.01,4.44
Amoron'i Mania,-20.2833,47.2833,2018-08-01,2018,8,August,Dry,14.52,0.72
Amoron'i Mania,-20.2833,47.2833,2018-09-01,2018,9,September,Dry,15.83,1.36
Amoron'i Mania,-20.2833,47.2833,2018-10-01,2018,10,October,Dry,17.33,3.55
Amoron'i Mania,-20.2833,47.2833,2018-11-01,2018,11,November,Rainy,19.48,17.49
Amoron'i Mania,-20.2833,47.2833,2018-12-01,2018,12,December,Rainy,20.19,12.71
Amoron'i Mania,-20.2833,47.2833,2019-01-01,2019,1,January,Rainy,20.73,19.9
Amoron'i Mania,-20.2833,47.2833,2019-02-01,2019,2,February,Rainy,20.57,15.05
Amoron'i Mania,-20.2833,47.2833,2019-03-01,2019,3,March,Rainy,20.28,10.41
Amoron'i Mania,-20.2833,47.2833,2019-04-01,2019,4,April,Rainy,19.69,5.67
Amoron'i Mania,-20.2833,47.2833,2019-05-01,2019,5,May,Dry,16.59,2.96
Amoron'i Mania,-20.2833,47.2833,2019-06-01,2019,6,June,Dry,14.75,4.25
Amoron'i Mania,-20.2833,47.2833,2019-07-01,2019,7,July,Dry,13.9,0.82
Amoron'i Mania,-20.2833,47.2833,2019-08-01,2019,8,August,Dry,14.44,0.42
Amoron'i Mania,-20.2833,47.2833,2019-09-01,2019,9,September,Dry,16.41,2.76
Amoron'i Mania,-20.2833,47.2833,2019-10-01,2019,10,October,Dry,19.06,4.07
Amoron'i Mania,-20.2833,47.2833,2019-11-01,2019,11,November,Rainy,20.29,11.0
Amoron'i Mania,-20.2833,47.2833,2019-12-01,2019,12,December,Rainy,20.86,7.58
Amoron'i Mania,-20.2833,47.2833,2020-01-01,2020,1,January,Rainy,20.02,25.23
Amoron'i Mania,-20.2833,47.2833,2020-02-01,2020,2,February,Rainy,19.78,16.52
Amoron'i Mania,-20.2833,47.2833,2020-03-01,2020,3,March,Rainy,19.65,22.3
Amoron'i Mania,-20.2833,47.2833,2020-04-01,2020,4,April,Rainy,17.77,22.6
Amoron'i Mania,-20.2833,47.2833,2020-05-01,2020,5,May,Dry,16.47,5.96
Amoron'i Mania,-20.2833,47.2833,2020-06-01,2020,6,June,Dry,14.24,12.37
Amoron'i Mania,-20.2833,47.2833,2020-07-01,2020,7,July,Dry,12.75,7.6
Amoron'i Mania,-20.2833,47.2833,2020-08-01,2020,8,August,Dry,14.28,0.81
Amoron'i Mania,-20.2833,47.2833,2020-09-01,2020,9,September,Dry,15.5,3.7
Amoron'i Mania,-20.2833,47.2833,2020-10-01,2020,10,October,Dry,18.17,4.15
Amoron'i Mania,-20.2833,47.2833,2020-11-01,2020,11,November,Rainy,19.52,4.81
Amoron'i Mania,-20.2833,47.2833,2020-12-01,2020,12,December,Rainy,19.96,11.89
Amoron'i Mania,-20.2833,47.2833,2021-01-01,2021,1,January,Rainy,21.06,11.35
Amoron'i Mania,-20.2833,47.2833,2021-02-01,2021,2,February,Rainy,20.33,21.87
Amoron'i Mania,-20.2833,47.2833,2021-03-01,2021,3,March,Rainy,19.49,16.39
Amoron'i Mania,-20.2833,47.2833,2021-04-01,2021,4,April,Rainy,17.97,6.56
Amoron'i Mania,-20.2833,47.2833,2021-05-01,2021,5,May,Dry,16.07,3.92
Amoron'i Mania,-20.2833,47.2833,2021-06-01,2021,6,June,Dry,13.89,8.05
Amoron'i Mania,-20.2833,47.2833,2021-07-01,2021,7,July,Dry,13.47,8.06
Amoron'i Mania,-20.2833,47.2833,2021-08-01,2021,8,August,Dry,14.7,6.17
Amoron'i Mania,-20.2833,47.2833,2021-09-01,2021,9,September,Dry,15.39,3.78
Amoron'i Mania,-20.2833,47.2833,2021-10-01,2021,10,October,Dry,17.74,2.79
Amoron'i Mania,-20.2833,47.2833,2021-11-01,2021,11,November,Rainy,20.45,3.89
Amoron'i Mania,-20.2833,47.2833,2021-12-01,2021,12,December,Rainy,20.38,12.35
Amoron'i Mania,-20.2833,47.2833,2022-01-01,2022,1,January,Rainy,20.05,22.07
Amoron'i Mania,-20.2833,47.2833,2022-02-01,2022,2,February,Rainy,20.02,23.25
Amoron'i Mania,-20.2833,47.2833,2022-03-01,2022,3,March,Rainy,19.74,23.09
Amoron'i Mania,-20.2833,47.2833,2022-04-01,2022,4,April,Rainy,18.38,7.71
Amoron'i Mania,-20.2833,47.2833,2022-05-01,2022,5,May,Dry,16.09,5.79
Amoron'i Mania,-20.2833,47.2833,2022-06-01,2022,6,June,Dry,13.63,13.54
Amoron'i Mania,-20.2833,47.2833,2022-07-01,2022,7,July,Dry,13.1,6.98
Amoron'i Mania,-20.2833,47.2833,2022-08-01,2022,8,August,Dry,14.2,3.11
Amoron'i Mania,-20.2833,47.2833,2022-09-01,2022,9,September,Dry,14.46,2.49
Amoron'i Mania,-20.2833,47.2833,2022-10-01,2022,10,October,Dry,17.06,4.8
Amoron'i Mania,-20.2833,47.2833,2022-11-01,2022,11,November,Rainy,19.41,11.97
Amoron'i Mania,-20.2833,47.2833,2022-12-01,2022,12,December,Rainy,19.45,16.84
Amoron'i Mania,-20.2833,47.2833,2023-01-01,2023,1,January,Rainy,19.8,29.87
Amoron'i Mania,-20.2833,47.2833,2023-02-01,2023,2,February,Rainy,19.73,20.35
Amoron'i Mania,-20.2833,47.2833,2023-03-01,2023,3,March,Rainy,19.71,28.46
Amoron'i Mania,-20.2833,47.2833,2023-04-01,2023,4,April,Rainy,18.57,7.57
Amoron'i Mania,-20.2833,47.2833,2023-05-01,2023,5,May,Dry,16.76,5.56
Amoron'i Mania,-20.2833,47.2833,2023-06-01,2023,6,June,Dry,14.72,1.58
Amoron'i Mania,-20.2833,47.2833,2023-07-01,2023,7,July,Dry,13.97,5.24
Amoron'i Mania,-20.2833,47.2833,2023-08-01,2023,8,August,Dry,15.34,13.95
Amoron'i Mania,-20.2833,47.2833,2023-09-01,2023,9,September,Dry,16.44,1.37
Amoron'i Mania,-20.2833,47.2833,2023-10-01,2023,10,October,Dry,19.68,6.84
Amoron'i Mania,-20.2833,47.2833,2023-11-01,2023,11,November,Rainy,19.56,5.43
Amoron'i Mania,-20.2833,47.2833,2023-12-01,2023,12,December,Rainy,20.97,12.02
Amoron'i Mania,-20.2833,47.2833,2024-01-01,2024,1,January,Rainy,20.89,23.0
Amoron'i Mania,-20.2833,47.2833,2024-02-01,2024,2,February,Rainy,19.98,29.28
Amoron'i Mania,-20.2833,47.2833,2024-03-01,2024,3,March,Rainy,19.91,21.98
Amoron'i Mania,-20.2833,47.2833,2024-04-01,2024,4,April,Rainy,19.3,15.64
Amoron'i Mania,-20.2833,47.2833,2024-05-01,2024,5,May,Dry,16.0,12.0
Amoron'i Mania,-20.2833,47.2833,2024-06-01,2024,6,June,Dry,14.98,4.07
Amoron'i Mania,-20.2833,47.2833,2024-07-01,2024,7,July,Dry,14.15,0.38
Amoron'i Mania,-20.2833,47.2833,2024-08-01,2024,8,August,Dry,14.49,4.43
Amoron'i Mania,-20.2833,47.2833,2024-09-01,2024,9,September,Dry,16.91,3.72
Amoron'i Mania,-20.2833,47.2833,2024-10-01,2024,10,October,Dry,17.57,2.81
Amoron'i Mania,-20.2833,47.2833,2024-11-01,2024,11,November,Rainy,20.64,3.69
Amoron'i Mania,-20.2833,47.2833,2024-12-01,2024,12,December,Rainy,20.93,5.51
Analamanga,-18.8792,47.5079,2005-01-01,2005,1,January,Rainy,19.35,11.56
Analamanga,-18.8792,47.5079,2005-02-01,2005,2,February,Rainy,19.87,16.58
Analamanga,-18.8792,47.5079,2005-03-01,2005,3,March,Rainy,19.11,10.2
Analamanga,-18.8792,47.5079,2005-04-01,2005,4,April,Rainy,17.63,4.54
Analamanga,-18.8792,47.5079,2005-05-01,2005,5,May,Dry,15.5,4.39
Analamanga,-18.8792,47.5079,2005-06-01,2005,6,June,Dry,13.41,3.04
Analamanga,-18.8792,47.5079,2005-07-01,2005,7,July,Dry,12.14,3.97
Analamanga,-18.8792,47.5079,2005-08-01,2005,8,August,Dry,12.11,2.32
Analamanga,-18.8792,47.5079,2005-09-01,2005,9,September,Dry,13.51,1.75
Analamanga,-18.8792,47.5079,2005-10-01,2005,10,October,Dry,16.11,1.13
Analamanga,-18.8792,47.5079,2005-11-01,2005,11,November,Rainy,18.28,8.28
Analamanga,-18.8792,47.5079,2005-12-01,2005,12,December,Rainy,19.31,20.9
Analamanga,-18.8792,47.5079,2006-01-01,2006,1,January,Rainy,18.68,7.96
Analamanga,-18.8792,47.5079,2006-02-01,2006,2,February,Rainy,18.89,7.0
Analamanga,-18.8792,47.5079,2006-03-01,2006,3,March,Rainy,18.62,9.36
Analamanga,-18.8792,47.5079,2006-04-01,2006,4,April,Rainy,17.46,2.25
Analamanga,-18.8792,47.5079,2006-05-01,2006,5,May,Dry,15.71,0.92
Analamanga,-18.8792,47.5079,2006-06-01,2006,6,June,Dry,13.79,2.84
Analamanga,-18.8792,47.5079,2006-07-01,2006,7,July,Dry,12.62,3.4
Analamanga,-18.8792,47.5079,2006-08-01,2006,8,August,Dry,13.01,1.83
Analamanga,-18.8792,47.5079,2006-09-01,2006,9,September,Dry,14.23,1.09
Analamanga,-18.8792,47.5079,2006-10-01,2006,10,October,Dry,16.26,2.11
Analamanga,-18.8792,47.5079,2006-11-01,2006,11,November,Rainy,18.6,11.34
Analamanga,-18.8792,47.5079,2006-12-01,2006,12,December,Rainy,18.89,10.94
Analamanga,-18.8792,47.5079,2007-01-01,2007,1,January,Rainy,19.26,29.59
Analamanga,-18.8792,47.5079,2007-02-01,2007,2,February,Rainy,19.29,16.27
Analamanga,-18.8792,47.5079,2007-03-01,2007,3,March,Rainy,18.4,4.82
Analamanga,-18.8792,47.5079,2007-04-01,2007,4,April,Rainy,17.41,4.04
Analamanga,-18.8792,47.5079,2007-05-01,2007,5,May,Dry,15.94,2.41
Analamanga,-18.8792,47.5079,2007-06-01,2007,6,June,Dry,12.58,1.78
Analamanga,-18.8792,47.5079,2007-07-01,2007,7,July,Dry,12.66,2.97
Analamanga,-18.8792,47.5079,2007-08-01,2007,8,August,Dry,12.75,2.07
Analamanga,-18.8792,47.5079,2007-09-01,2007,9,September,Dry,14.41,1.9
Analamanga,-18.8792,47.5079,2007-10-01,2007,10,October,Dry,16.3,3.42
Analamanga,-18.8792,47.5079,2007-11-01,2007,11,November,Rainy,18.63,5.83
Analamanga,-18.8792,47.5079,2007-12-01,2007,12,December,Rainy,19.31,9.14
Analamanga,-18.8792,47.5079,2008-01-01,2008,1,January,Rainy,19.23,10.8
Analamanga,-18.8792,47.5079,2008-02-01,2008,2,February,Rainy,18.6,14.89
Analamanga,-18.8792,47.5079,2008-03-01,2008,3,March,Rainy,17.84,5.03
Analamanga,-18.8792,47.5079,2008-04-01,2008,4,April,Rainy,17.51,2.4
Analamanga,-18.8792,47.5079,2008-05-01,2008,5,May,Dry,14.54,1.53
Analamanga,-18.8792,47.5079,2008-06-01,2008,6,June,Dry,12.55,2.33
Analamanga,-18.8792,47.5079,2008-07-01,2008,7,July,Dry,12.15,2.15
Analamanga,-18.8792,47.5079,2008-08-01,2008,8,August,Dry,13.39,0.93
Analamanga,-18.8792,47.5079,2008-09-01,2008,9,September,Dry,15.76,2.21
Analamanga,-18.8792,47.5079,2008-10-01,2008,10,October,Dry,16.93,5.53
Analamanga,-18.8792,47.5079,2008-11-01,2008,11,November,Rainy,19.03,7.5
Analamanga,-18.8792,47.5079,2008-12-01,2008,12,December,Rainy,19.63,4.59
Analamanga,-18.8792,47.5079,2009-01-01,2009,1,January,Rainy,20.02,13.19
Analamanga,-18.8792,47.5079,2009-02-01,2009,2,February,Rainy,18.97,11.27
Analamanga,-18.8792,47.5079,2009-03-01,2009,3,March,Rainy,19.11,9.94
Analamanga,-18.8792,47.5079,2009-04-01,2009,4,April,Rainy,16.78,8.93
Analamanga,-18.8792,47.5079,2009-05-01,2009,5,May,Dry,15.61,1.01
Analamanga,-18.8792,47.5079,2009-06-01,2009,6,June,Dry,13.97,1.11
Analamanga,-18.8792,47.5079,2009-07-01,2009,7,July,Dry,12.48,3.24
Analamanga,-18.8792,47.5079,2009-08-01,2009,8,August,Dry,13.6,3.39
Analamanga,-18.8792,47.5079,2009-09-01,2009,9,September,Dry,15.31,1.75
Analamanga,-18.8792,47.5079,2009-10-01,2009,10,October,Dry,17.12,4.88
Analamanga,-18.8792,47.5079,2009-11-01,2009,11,November,Rainy,18.5,4.8
Analamanga,-18.8792,47.5079,2009-12-01,2009,12,December,Rainy,19.32,12.87
Analamanga,-18.8792,47.5079,2010-01-01,2010,1,January,Rainy,19.28,12.43
Analamanga,-18.8792,47.5079,2010-02-01,2010,2,February,Rainy,19.13,5.91
Analamanga,-18.8792,47.5079,2010-03-01,2010,3,March,Rainy,19.32,13.07
Analamanga,-18.8792,47.5079,2010-04-01,2010,4,April,Rainy,17.49,1.54
Analamanga,-18.8792,47.5079,2010-05-01,2010,5,May,Dry,16.51,1.51
Analamanga,-18.8792,47.5079,2010-06-01,2010,6,June,Dry,13.97,3.1
Analamanga,-18.8792,47.5079,2010-07-01,2010,7,July,Dry,12.09,3.71
Analamanga,-18.8792,47.5079,2010-08-01,2010,8,August,Dry,12.41,2.71
Analamanga,-18.8792,47.5079,2010-09-01,2010,9,September,Dry,14.75,0.41
Analamanga,-18.8792,47.5079,2010-10-01,2010,10,October,Dry,17.87,2.01
Analamanga,-18.8792,47.5079,2010-11-01,2010,11,November,Rainy,18.02,5.41
Analamanga,-18.8792,47.5079,2010-12-01,2010,12,December,Rainy,19.31,7.24
Analamanga,-18.8792,47.5079,2011-01-01,2011,1,January,Rainy,19.1,11.89
Analamanga,-18.8792,47.5079,2011-02-01,2011,2,February,Rainy,19.17,11.23
Analamanga,-18.8792,47.5079,2011-03-01,2011,3,March,Rainy,18.09,10.63
Analamanga,-18.8792,47.5079,2011-04-01,2011,4,April,Rainy,18.24,6.06
Analamanga,-18.8792,47.5079,2011-05-01,2011,5,May,Dry,16.07,1.95
Analamanga,-18.8792,47.5079,2011-06-01,2011,6,June,Dry,14.19,1.1
Analamanga,-18.8792,47.5079,2011-07-01,2011,7,July,Dry,13.08,1.02
Analamanga,-18.8792,47.5079,2011-08-01,2011,8,August,Dry,14.06,1.64
Analamanga,-18.8792,47.5079,2011-09-01,2011,9,September,Dry,14.85,1.14
Analamanga,-18.8792,47.5079,2011-10-01,2011,10,October,Dry,17.52,5.35
Analamanga,-18.8792,47.5079,2011-11-01,2011,11,November,Rainy,19.15,5.05
Analamanga,-18.8792,47.5079,2011-12-01,2011,12,December,Rainy,19.73,7.95
Analamanga,-18.8792,47.5079,2012-01-01,2012,1,January,Rainy,18.72,11.99
Analamanga,-18.8792,47.5079,2012-02-01,2012,2,February,Rainy,19.55,17.32
Analamanga,-18.8792,47.5079,2012-03-01,2012,3,March,Rainy,18.1,9.51
Analamanga,-18.8792,47.5079,2012-04-01,2012,4,April,Rainy,17.48,10.81
Analamanga,-18.8792,47.5079,2012-05-01,2012,5,May,Dry,15.41,3.74
Analamanga,-18.8792,47.5079,2012-06-01,2012,6,June,Dry,13.3,4.05
Analamanga,-18.8792,47.5079,2012-07-01,2012,7,July,Dry,12.33,2.32
Analamanga,-18.8792,47.5079,2012-08-01,2012,8,August,Dry,13.33,1.24
Analamanga,-18.8792,47.5079,2012-09-01,2012,9,September,Dry,14.58,1.92
Analamanga,-18.8792,47.5079,2012-10-01,2012,10,October,Dry,17.16,3.54
Analamanga,-18.8792,47.5079,2012-11-01,2012,11,November,Rainy,18.52,9.38
Analamanga,-18.8792,47.5079,2012-12-01,2012,12,December,Rainy,18.87,8.24
Analamanga,-18.8792,47.5079,2013-01-01,2013,1,January,Rainy,19.25,14.99
Analamanga,-18.8792,47.5079,2013-02-01,2013,2,February,Rainy,19.02,14.63
Analamanga,-18.8792,47.5079,2013-03-01,2013,3,March,Rainy,18.27,13.51
Analamanga,-18.8792,47.5079,2013-04-01,2013,4,April,Rainy,16.92,2.49
Analamanga,-18.8792,47.5079,2013-05-01,2013,5,May,Dry,15.3,2.1
Analamanga,-18.8792,47.5079,2013-06-01,2013,6,June,Dry,11.97,1.62
Analamanga,-18.8792,47.5079,2013-07-01,2013,7,July,Dry,12.09,1.81
Analamanga,-18.8792,47.5079,2013-08-01,2013,8,August,Dry,12.5,1.75
